columna,cobertura_ola1,cobertura_ola2,cobertura_ola3,clasificacion
juega25_35,0.0,0.047284283513097,0.0,EXCLUIDA_NO_EN_OLA1
lastimar25_35,0.0,0.047284283513097,0.0,EXCLUIDA_NO_EN_OLA1
escucha36_48,0.0,0.0726117103235747,0.0,EXCLUIDA_NO_EN_OLA1
abracen36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
jueg_adul36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
apegado36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
alterado36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
amistoso36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
se_calma36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
cambia_activ36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
contento36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
interes36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
hace_pide36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
activo36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
gusta36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
disfruta36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
probl_alim36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
probl_alim36_48cual,0.0,0.0154083204930662,0.0,EXCLUIDA_NO_EN_OLA1
duerme36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
expresa36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
instrucciones36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
berrinche36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
labusca36_38,0.0,0.036113251155624,0.0,EXCLUIDA_NO_EN_OLA1
repite36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
repite36_48cual,0.0,0.0147342064714946,0.0,EXCLUIDA_NO_EN_OLA1
se_lastima36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
peligros36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
destruye36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
sentimientos36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
nombra_amigo36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
amistad36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
juega36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
lastimar36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
lenguaje36_48,0.0,0.0718412942989214,0.0,EXCLUIDA_NO_EN_OLA1
escucha49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
apegado49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
jueg_adul49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
alterado49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
abracen49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
amistoso49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
se_calma49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
berrinche49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
interes49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
noorina49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
probl_alim49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
probl_alim49_71cual,0.0,0.0321648690292758,0.0,EXCLUIDA_NO_EN_OLA1
disfruta49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
hace_pide49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
contento49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
duerme49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
activo49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
avisa49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
gusta49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
sentimientos49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
cambia_activ49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
explora49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
repite49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
repite49_71cual,0.0,0.0300462249614791,0.0,EXCLUIDA_NO_EN_OLA1
se_lastima49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
reglas49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
destruye49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
peligros49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
nombra_amigo49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
preocupado49_71,0.0,0.135304314329738,0.0,EXCLUIDA_NO_EN_OLA1
amistad49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
juega49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
lastimar49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
lenguaje49_71,0.0,0.1352080123266563,0.0,EXCLUIDA_NO_EN_OLA1
puntaje,0.0,0.3425462249614792,0.0,EXCLUIDA_NO_EN_OLA1
resultado_asq,0.0,0.3392719568567026,0.0,EXCLUIDA_NO_EN_OLA1
riesgo,0.0,0.3425462249614792,0.0,EXCLUIDA_NO_EN_OLA1
resultado_tvip,0.0,0.4958590138674884,0.0,EXCLUIDA_NO_EN_OLA1
castigo_nino,0.0,0.0,1.0,EXCLUIDA_SOLO_OLA3
conversa_clases,0.0,0.0,0.9727092544595212,EXCLUIDA_SOLO_OLA3
quien_clases,0.0,0.0,0.0968135386491843,EXCLUIDA_SOLO_OLA3
conversa_profesor,0.0,0.0,0.9727092544595212,EXCLUIDA_SOLO_OLA3
quien_profesor,0.0,0.0,0.0847690196676322,EXCLUIDA_SOLO_OLA3
conversa_relacion,0.0,0.0,0.9727092544595212,EXCLUIDA_SOLO_OLA3
quien_relacion,0.0,0.0,0.0835493215429181,EXCLUIDA_SOLO_OLA3
asiste_reunion,0.0,0.0,0.9727092544595212,EXCLUIDA_SOLO_OLA3
quien_reunion,0.0,0.0,0.0890379631041317,EXCLUIDA_SOLO_OLA3
conversa_amigos,0.0,0.0,1.0,EXCLUIDA_SOLO_OLA3
quien_amigos,0.0,0.0,0.1047415764598262,EXCLUIDA_SOLO_OLA3
conversa_problemas,0.0,0.0,1.0,EXCLUIDA_SOLO_OLA3
quien_problemas,0.0,0.0,0.0994053971642018,EXCLUIDA_SOLO_OLA3
actividad_deportiva,0.0,0.0,1.0,EXCLUIDA_SOLO_OLA3
quien_deportiva,0.0,0.0,0.2472937947857905,EXCLUIDA_SOLO_OLA3
ver_tv,0.0,0.0,1.0,EXCLUIDA_SOLO_OLA3
diarrea_respirat,0.0,0.0,0.5520658636987346,EXCLUIDA_SOLO_OLA3
observ_antrop,0.0,0.0,0.5520658636987346,EXCLUIDA_SOLO_OLA3
dia_sdq,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
mes_sdq,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
ano_sdq,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
sentimientos,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
inquieto,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
queja_dolor,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
comparte,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
pataletas,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
solitario,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
obediente,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
preocupado,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
ofrece_ayuda,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
continuo_movimiento,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
tiene_amigo,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
pelea_frecuente,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
desanimado,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
aceptado,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
distraido,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
nervioso,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
amable,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
mentiroso,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
es_molestado,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
ayuda_otros,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
precavido,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
roba_cosas,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
mejor_adultos,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
miedoso,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
concentrado,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
hiperactividad,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
emocional,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
probl_companeros,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
conducta,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
prosocial,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
tot_dificultades,0.0,0.0,0.9806372922701632,EXCLUIDA_SOLO_OLA3
fnac_dia,0.0,0.0,0.9753011129745388,EXCLUIDA_SOLO_OLA3
fnac_mes,0.0,0.0,0.9753011129745388,EXCLUIDA_SOLO_OLA3
fnac_ano,0.0,0.0,0.9753011129745388,EXCLUIDA_SOLO_OLA3
labusca36_48,0.0,0.0364984591679506,0.0,EXCLUIDA_NO_EN_OLA1
t041_s,0.0,0.0,0.4636377496569599,EXCLUIDA_SOLO_OLA3
